CVR,CropCode,TotalMarkerArea,MarkerFieldCount
37978051,1,1.44,1
37978051,11,1.66,1
37978051,22,1.49,1
37978051,216,3.94,1
37978051,252,0.88,1
37978108,1,15.8,3
37978108,11,12.440000000000001,3
37978108,254,2.52,1
37978108,263,0.54,1
37978787,30,3.49,3
37978787,152,0.22,1
37978787,907,1.35,1
37980730,1,14.92,4
37980730,7,0.97,1
37980730,252,2.07,1
37980730,260,4.0600000000000005,3
37983497,255,4.67,2
37983934,250,2.45,2
37983934,257,2.27,1
37983934,268,1.87,1
37985341,276,6.029999999999999,4
37986232,252,3.76,1
37988502,255,2.72,1
37988502,263,1.93,1
37989290,252,0.21,1
37989290,260,0.24,1
37989290,528,33.489999999999995,9
37989983,257,3.64,4
37994944,487,0.66,1
37994944,528,2.41,2
37994944,539,0.15,1
37994944,907,0.91,1
37997854,1,13.690000000000001,2
37997854,14,17.54,2
37997854,31,10.120000000000001,3
37997854,907,0.07,1
37998273,1,44.260000000000005,7
37998273,11,5.61,1
37998273,22,23.76,2
37998273,216,16.95,6
38000012,1,14.31,7
38000012,252,0.77,2
38000012,260,1.2,1
38000012,263,8.73,3
38000012,271,4.3,1
38000063,247,5.14,1
38000063,251,0.57,1
38000063,254,10.739999999999998,6
38000063,271,1.61,1
38000063,318,4.21,5
38001663,1,6.7,2
38001663,11,2.16,2
38001663,260,0.51,1
38003852,1,24.53,3
38003852,11,14.14,1
38003852,30,4.77,2
38003852,250,0.4,1
38003852,251,1.85,1
38003852,276,0.3,1
38005316,1,160.90000000000003,24
38005316,7,13.879999999999999,2
38005316,11,21.43,1
38005316,216,44.879999999999995,5
38005316,252,8.84,8
38005316,263,1.91,1
38005863,251,1.47,2
38005863,255,1.86,1
38005863,580,5.300000000000001,3
38005863,585,0.45,1
38008307,257,2.16,2
38008307,260,4.16,3
38008803,1,46.19,3
38008803,11,57.6,7
38008803,21,20.990000000000002,3
38008803,31,30.619999999999997,7
38008803,101,14.73,2
38008803,120,14.38,2
38008803,216,31.74,3
38008803,252,10.09,9
38008803,263,11.66,6
38008803,339,1.97,2
38008803,707,29.270000000000003,5
38010654,1,91.19,8
38010654,11,91.94,12
38010654,22,33.910000000000004,2
38010654,108,24.740000000000002,2
38010654,268,3.45,1
38010654,276,0.52,1
38015796,210,16.21,2
38015796,216,54.82,6
38015796,260,45.64,3
38015796,271,1.4,3
38015796,276,1.33,1
38016342,251,2.84,2
38019910,1,6.48,1
38019910,15,10.33,3
38019910,252,4.61,2
38019910,263,1.15,1
38025155,276,4.24,2
38028421,251,1.52,3
38028421,268,1.68,2
38029541,251,8.209999999999999,2
38029541,271,0.66,5
38037811,1,137.24,18
38037811,10,2.94,1
38037811,11,77.25,5
38037811,15,27.38,1
38037811,22,98.96000000000001,11
38037811,31,69.53,4
38037811,101,97.57,8
38037811,216,78.63000000000001,15
38037811,251,0.99,1
38037811,252,2.55,2
38037811,254,9.48,2
38037811,263,94.42999999999999,8
38037811,264,4.86,1
38037811,268,2.78,2
38037811,271,9.0,5
38037811,276,0.95,1
38037811,308,9.83,7
38037811,583,2.98,1
38037811,701,20.869999999999997,4
38039261,1,17.52,1
38039261,11,19.91,3
38039261,308,4.4799999999999995,3
38043293,1,17.009999999999998,2
38043293,3,7.39,2
38043293,15,20.009999999999998,3
38043293,276,4.76,4
38045504,257,1.35,1
38045504,578,4.49,1
38047124,1,55.41,10
38047124,216,34.26,2
38047124,250,0.62,1
38047124,252,13.86,7
38047124,260,47.989999999999995,3
38047124,271,0.44,1
38048244,1,2.39,1
38048244,210,2.76,2
38048244,252,6.66,3
38048244,255,1.42,1
38048244,260,2.15,1
38048244,276,3.87,2
38048902,1,11.7,3
38048902,32,8.0,3
38048902,250,1.8399999999999999,4
38048902,254,4.65,1
38048902,260,10.899999999999999,2
38049232,251,0.9,2
38049232,254,9.67,2
38049232,255,0.32,1
38049232,268,0.7,1
38051040,1,6.890000000000001,4
38051040,2,14.91,1
38051040,3,5.31,1
38051040,30,7.3100000000000005,2
38051040,32,3.92,1
38051040,252,0.8,1
38051040,257,1.99,1
38051040,260,5.3,2
38051040,263,1.9299999999999997,3
38055666,15,4.15,1
38055666,251,0.33,1
38055666,528,1.06,1
38056611,1,32.82,2
38056611,3,16.03,1
38056611,11,42.650000000000006,6
38056611,252,0.79,1
38059904,261,3.88,2
38059904,324,0.73,1
38059904,530,0.06,1
38059904,907,1.47,4
38060376,268,7.96,1
38060376,271,0.49,1
38070711,252,6.799999999999999,4
38070711,254,2.33,1
38070711,268,4.539999999999999,2
38070711,583,14.860000000000001,15
38070711,590,53.349999999999994,28
38071432,257,0.73,1
38071432,263,3.44,2
38072749,252,6.53,1
38072749,268,2.42,1
38074989,1,12.129999999999999,5
38074989,5,11.89,1
38074989,7,13.36,1
38074989,11,30.959999999999997,7
38074989,15,3.31,1
38074989,216,51.94,8
38074989,252,2.0,3
38074989,254,2.19,2
38074989,260,15.66,2
38074989,263,6.62,1
38074989,308,1.75,3
38074989,318,2.38,1
38074989,701,0.81,1
38090011,1,5.6,1
38090011,10,3.75,1
38090011,11,10.16,2
38090011,22,3.69,1
38090011,308,0.71,1
38097512,1,25.97,2
38097512,2,72.88,7
38097512,3,206.90000000000003,26
38097512,7,276.85,40
38097512,9,155.62999999999997,12
38097512,15,65.8,8
38097512,22,141.27,16
38097512,30,63.64,4
38097512,31,313.4699999999999,45
38097512,52,10.02,1
38097512,121,4.9399999999999995,2
38097512,152,226.57000000000002,21
38097512,216,156.88,23
38097512,247,1.38,1
38097512,250,14.200000000000001,9
38097512,251,19.24,16
38097512,252,86.42,26
38097512,254,46.28,15
38097512,260,609.9799999999998,101
38097512,407,60.41,7
38097512,411,57.33,4
38097512,429,1.38,1
38097512,450,16.55,4
38097512,528,0.26,1
38097512,578,16.03,4
38097512,580,3.84,2
38097512,907,14.079999999999998,16
38100254,1,2.26,1
38100254,252,3.18,2
38100254,276,0.23,1
38100424,3,9.71,1
38100424,31,6.96,2
38100424,252,0.6000000000000001,2
38107097,250,0.35,1
38107097,252,22.19,12
38107178,1,13.74,2
38107178,11,148.91,10
38107178,22,51.09,5
38107178,31,36.67,2
38107178,101,73.39,6
38107178,250,0.17,1
38107178,264,0.33,1
38107178,276,4.89,4
38107178,308,7.870000000000001,9
38107178,327,0.62,2
38109634,1,16.41,2
38109634,10,15.96,1
38109634,11,21.41,2
38109634,250,2.38,2
38109634,251,3.21,2
38109634,268,13.209999999999999,3
38109634,271,1.42,1
38109634,276,11.049999999999999,6
38109634,530,1.52,1
38111787,250,0.25,1
38111787,254,16.43,4
38113054,3,7.94,2
38113054,247,1.08,1
38113054,252,2.72,5
38113054,254,2.4,1
38113054,260,68.10999999999999,19
38113054,318,18.86,1
38114778,255,2.21,1
38114778,268,0.95,1
38119923,276,8.02,9
38119923,583,143.01999999999998,27
38121324,212,6.140000000000001,4
38121324,257,5.68,3
38121324,263,2.93,3
38121324,264,2.15,1
38122207,254,0.21,1
38122207,318,2.1500000000000004,2
38126091,1,4.26,1
38126091,11,25.94,2
38126091,22,48.04,3
38126091,152,0.4,1
38126091,216,1.23,2
38126091,252,8.23,4
38126091,263,7.01,2
38126091,343,3.96,1
38126628,252,3.9099999999999997,6
38126628,268,4.27,2
38126628,276,0.72,2
38126628,513,0.47,2
38126628,517,0.63,1
38126628,519,0.52,1
38126628,526,0.2,1
38126628,528,0.6499999999999999,3
38126628,532,0.8200000000000001,3
38126628,907,0.33,2
38126652,1,2.68,1
38126652,15,7.529999999999999,7
38126652,152,0.4,1
38126652,252,3.04,2
38126652,263,1.86,1
38126652,513,0.27,1
38127063,251,4.79,3
38127721,1,2.75,1
38127721,15,1.93,1
38127721,210,26.65,2
38127721,216,212.95,32
38127721,250,9.14,3
38127721,252,21.43,8
38127721,260,131.60999999999999,18
38127721,280,40.51,3
38127721,701,11.280000000000001,4
38129341,252,3.19,2
38129996,22,4.51,2
38130102,1,48.69,4
38130102,3,8.66,1
38130102,31,9.08,1
38130102,280,5.73,1
38130102,308,0.32,1
38130692,1,14.549999999999999,5
38130692,11,4.59,1
38130692,14,5.359999999999999,2
38130692,22,5.43,3
38134809,252,0.81,1
38134809,503,1.54,1
38139649,1,66.32,7
38139649,11,9.82,1
38139649,15,17.97,3
38139649,22,19.65,2
38139649,151,8.8,1
38139649,263,0.56,1
38144626,276,4.59,4
38145975,1,5.29,5
38145975,3,7.159999999999999,7
38145975,252,1.06,3
38145975,254,2.87,1
38145975,268,2.88,3
38145975,318,0.4,1
38148621,2,2.57,1
38148621,3,14.45,2
38148621,11,49.66,7
38148621,264,0.34,1
38148621,321,1.26,1
38148621,325,2.93,2
38149504,247,1.43,1
38149504,254,2.71,1
38149504,264,0.5,1
38149504,276,2.1,5
38149504,401,1.55,1
38149504,578,2.91,3
38152378,11,52.79,3
38152378,15,99.94,7
38152378,22,87.74000000000001,7
38152378,216,162.2,15
38152378,252,12.450000000000001,6
38152378,260,68.85000000000001,7
38152378,308,18.739999999999995,7
38152378,325,0.7,1
38152378,583,1.05,1
38154508,250,2.2800000000000002,2
38154508,267,1.01,1
38154508,268,2.05,2
38154508,276,8.77,4
38159135,247,3.3000000000000003,3
38159135,252,0.01,1
38159135,254,2.71,2
38159135,260,0.64,1
38160966,1,13.04,3
38160966,22,27.78,2
38160966,308,2.7,1
38162365,1,0.8,2
38162365,22,5.43,3
38162365,263,0.52,1
38170821,488,0.72,1
38177362,3,21.75,4
38177362,252,0.64,1
38177362,260,36.63,4
38177362,270,22.7,3
38177362,580,1.17,1
38183346,152,1.98,1
38183346,250,0.95,3
38183346,263,5.16,2
38183346,268,5.22,1
38183834,1,8.31,1
38183834,11,29.78,3
38183834,22,6.4,1
38183834,108,6.52,1
38183834,260,0.44,1
38184571,1,45.620000000000005,5
38184571,3,10.36,1
38184571,10,31.12,4
38184571,11,67.37,8
38184571,22,32.53,4
38184571,101,20.6,3
38184571,251,0.61,1
38184571,263,0.87,2
38184571,308,4.41,8
38184571,310,1.03,1
38184571,327,0.8800000000000001,4
38196952,252,1.19,1
38196952,587,16.32,5
38196952,593,1.3099999999999998,3
38196952,903,0.75,2
38201662,268,2.77,2
38202626,252,4.65,3
38204920,1,32.959999999999994,6
38204920,11,15.91,3
38204920,15,6.119999999999999,2
38204920,234,13.31,1
38204920,252,0.9099999999999999,2
38204920,254,8.36,3
38204920,260,20.41,5
38204920,263,2.13,1
38207709,2,19.6,7
38207709,216,242.34000000000003,26
38207709,251,5.63,3
38207709,252,7.9399999999999995,6
38207709,255,13.559999999999999,6
38207709,260,90.75,25
38207709,271,0.87,1
38207709,276,3.2800000000000002,2
38207709,308,4.0,2
38207709,701,4.59,1
38210068,1,7.54,2
38210068,10,9.02,2
38210068,11,7.51,1
38210068,22,14.59,1
38210068,113,11.83,2
38210068,160,10.73,1
38210068,252,1.16,3
38210068,260,2.36,1
38210068,334,0.47,1
38212052,1,154.17000000000002,13
38212052,11,45.449999999999996,6
38212052,101,18.14,2
38212052,151,112.0,12
38212052,260,3.16,1
38212052,264,1.6,1
38212052,271,0.37,1
38212052,276,1.22,1
38212052,308,2.82,2
38212052,325,1.69,1
38212052,593,3.0300000000000002,2
38212052,603,2.35,2
38212214,1,22.369999999999997,6
38212214,11,6.23,2
38212214,16,23.25,9
38212214,247,0.63,1
38212214,251,0.49,1
38212214,254,16.729999999999997,10
38212214,263,0.23,1
38212214,268,0.51,1
38212214,701,0.16,1
38214187,1,26.73,5
38214187,11,9.68,2
38214187,214,6.1,3
38214187,252,6.44,5
38214187,260,3.9499999999999997,3
38214187,280,2.01,1
38214306,1,5.82,1
38214764,264,0.11,1
38214764,276,4.46,2
38214764,321,2.61,1
38214764,587,12.3,5
38215175,1,4.1899999999999995,3
38215175,216,9.9,3
38215175,252,4.300000000000001,3
38215175,260,5.93,2
38215175,263,5.04,3
38215647,1,28.97,4
38215647,11,79.06,12
38215647,31,46.72,7
38215647,216,33.49,3
38215647,254,9.700000000000001,3
38215647,257,16.75,14
38215647,260,29.099999999999998,3
38215647,263,27.74,6
38215647,280,19.14,4
38221515,1,4.48,1
38221515,250,2.5100000000000002,2
38221515,264,2.38,1
38221515,268,1.3,1
38222511,1,18.59,3
38222511,22,9.51,1
38222511,210,3.3,1
38222511,216,11.44,1
38222511,252,11.07,3
38222511,260,17.89,6
38223291,216,247.74,45
38223291,252,11.850000000000001,9
38223291,257,0.9,1
38223291,263,150.67,24
38223291,276,6.6499999999999995,2
38223291,280,41.69,6
38223291,308,16.299999999999997,14
38223291,343,6.9399999999999995,9
38223291,701,2.66,1
38224158,1,67.39000000000001,5
38224158,11,31.34,4
38224158,22,24.59,2
38224158,111,9.48,1
38224158,171,0.73,1
38224158,250,0.7,1
38224158,252,1.8900000000000001,4
38224158,260,4.890000000000001,3
38224158,271,0.23,2
38224158,578,1.9500000000000002,2
38226924,261,2.39,1
38227211,1,11.17,1
38227211,11,29.700000000000003,4
38227211,22,19.2,2
38227211,308,0.16,2
38228536,1,61.89,11
38228536,2,15.62,1
38228536,3,5.94,1
38228536,7,25.64,5
38228536,252,6.140000000000001,4
38228536,254,8.73,6
38228536,260,110.78,15
38228536,263,2.0599999999999996,4
38228536,704,22.03,2
38231510,1,13.97,2
38231510,10,16.73,2
38231510,11,43.79,9
38231510,22,12.629999999999999,2
38231510,214,13.66,1
38231510,216,105.05,14
38231510,252,18.959999999999997,11
38231510,260,44.599999999999994,7
38231510,276,10.71,10
38231510,308,2.28,4
38231510,327,1.3599999999999999,4
38232452,276,16.259999999999998,11
38237764,1,42.91,10
38237764,11,2.7399999999999998,2
38237764,15,20.8,8
38237764,252,0.31,1
38237764,339,1.81,2
38237888,1,116.67,22
38237888,2,26.9,3
38237888,31,15.120000000000001,3
38237888,152,40.5,6
38237888,276,0.76,2
38237888,429,0.13,1
38237888,450,4.71,1
38239074,252,0.6,1
38239074,254,11.76,2
38239074,260,18.86,7
38239074,318,93.72,8
38239074,324,0.71,1
38239074,587,4.930000000000001,3
38239074,593,9.22,5
38239074,907,6.3,7
38239406,252,4.5600000000000005,2
38239708,267,1.74,1
38239708,434,0.09,1
38239708,539,0.12,1
38239708,580,0.52,1
38243454,255,7.260000000000001,3
38243454,257,7.609999999999999,3
38245953,252,2.26,1
38248766,276,4.57,4
38248766,318,5.46,13
38250140,1,97.35,15
38250140,10,12.93,1
38250140,11,48.68,8
38250140,22,19.32,4
38250140,216,33.58,5
38250140,250,0.74,1
38250140,252,38.839999999999996,13
38250140,254,3.38,1
38250140,263,19.9,5
38251228,1,18.4,6
38251228,15,6.9,1
38251228,308,0.76,1
38251325,251,1.02,1
38251325,260,1.3,1
38251325,578,5.03,2
38251546,1,129.09,19
38251546,2,35.54,6
38251546,11,24.99,3
38251546,15,49.260000000000005,7
38251546,101,29.21,2
38251546,150,9.26,2
38251546,151,53.339999999999996,5
38251546,252,0.37,1
38251546,264,1.96,1
38251546,276,5.240000000000001,6
38251546,308,0.62,1
38251546,345,0.58,1
38253352,252,17.049999999999997,15
38253352,263,7.029999999999999,2
38253352,580,1.62,5
38253352,587,10.17,7
38254154,31,21.68,4
38254154,210,26.97,7
38254154,216,101.28999999999999,19
38254154,252,22.110000000000003,12
38254154,260,74.63,14
38254154,280,28.619999999999997,3
38255428,2,18.67,1
38255428,3,18.240000000000002,2
38255428,7,5.1,1
38255428,14,21.439999999999998,2
38255428,15,45.309999999999995,5
38255428,22,28.009999999999998,2
38255428,31,40.76,6
38255428,101,27.82,3
38255428,105,11.759999999999998,6
38255428,215,43.35,9
38255428,216,29.119999999999997,3
38255428,247,1.3,1
38255428,252,28.39,16
38255428,254,12.459999999999999,7
38255428,260,131.18,35
38255428,261,5.37,2
38255428,263,0.14,1
38255428,268,0.38,1
38255428,580,0.29,1
38255428,592,1.54,1
38255428,907,0.11,1
38255959,10,3.69,1
38255959,11,5.68,3
38255959,263,1.25,1
38255959,310,0.45,1
38255959,316,2.64,1
38258079,1,35.790000000000006,8
38258079,11,41.41,5
38258079,22,25.81,5
38258079,31,31.43,2
38258079,263,1.13,1
38258079,308,0.4,1
38258079,310,0.07,1
38259261,1,7.75,1
38259261,15,9.729999999999999,3
38259393,530,0.2,1
38263226,247,14.709999999999999,6
38263226,250,1.24,1
38263226,254,31.169999999999998,15
38263226,267,6.88,6
38263226,318,1.99,1
38263226,907,3.4399999999999995,4
38263293,499,0.33999999999999997,3
38264346,1,25.1,4
38264346,10,21.6,4
38264346,11,79.13,6
38264346,22,25.0,5
38264346,251,1.13,1
38264346,276,1.6800000000000002,2
38264346,308,8.57,1
38264346,310,8.57,3
38266020,1,61.980000000000004,11
38266020,15,17.330000000000002,3
38266020,210,56.01,5
38266020,216,220.99,26
38266020,252,4.39,6
38266020,257,2.3,1
38266020,260,82.14,11
38266020,263,23.089999999999996,8
38266020,308,1.68,1
38266020,310,4.04,5
38266020,701,111.32,18
38266020,707,21.14,4
38269178,1,43.59,5
38269178,11,37.89,4
38269178,22,16.9,2
38269178,106,51.120000000000005,7
38269178,252,5.68,2
38269178,310,2.87,2
38269178,327,2.48,4
38270214,1,35.33,2
38270214,2,29.439999999999998,4
38270214,30,29.67,2
38270230,1,22.33,5
38270230,11,17.17,1
38270230,22,11.73,1
38270230,107,9.57,1
38270230,257,0.94,1
38270311,1,0.3,1
38270311,3,0.49,3
38270311,4,1.03,1
38270311,30,2.39,1
38270311,52,3.23,1
38270311,54,2.41,1
38270311,252,2.37,3
38270311,268,4.75,5
38270311,280,0.17,1
38270311,450,1.85,2
38270311,495,0.38,1
38270311,520,1.0,1
38270311,528,0.49,3
38270311,536,1.54,1
38271156,252,8.09,5
38271156,264,5.699999999999999,7
38271156,276,0.68,1
38271784,1,169.49,28
38271784,11,10.27,1
38271784,15,67.50999999999999,9
38271784,150,7.77,2
38271784,151,7.69,1
38271784,155,28.46,3
38271784,263,2.77,1
38271784,264,3.4499999999999997,3
38271784,276,2.1300000000000003,4
38273760,252,3.19,2
38273760,266,3.1500000000000004,2
38273760,276,0.93,1
38273760,321,0.26,3
38273760,578,7.63,1
38273922,11,40.019999999999996,2
38273922,171,7.01,2
38273922,210,0.5,1
38273922,216,66.24,5
38273922,284,3.97,2
38273922,308,0.18,1
38274422,1,38.93000000000001,9
38274422,216,71.18,8
38274422,252,13.74,8
38274422,260,31.7,8
38274422,263,10.33,1
38274422,271,5.140000000000001,5
38274422,276,2.73,1
38275313,1,7.21,7
38275313,11,6.01,2
38275313,15,1.1,1
38275313,268,0.3,1
38275313,324,1.22,1
38276271,1,37.93,4
38276271,5,0.55,2
38276271,11,29.330000000000002,3
38276271,22,16.05,2
38276271,252,6.289999999999999,4
38276271,276,1.98,2
38276271,308,0.16,1
38276271,327,0.5,2
38276565,250,6.37,1
38276794,1,86.98,18
38276794,14,21.380000000000003,3
38276794,151,17.17,2
38278479,250,9.26,4
38278479,251,2.06,1
38278479,260,1.69,1
38278479,261,4.09,2
38278479,583,1.86,1
38279076,1,14.57,4
38279076,216,5.25,1
38279076,254,2.6,2
38279076,318,4.15,1
38279076,583,1.02,1
38279165,1,28.700000000000003,5
38279165,10,11.73,1
38279165,11,29.410000000000004,5
38279165,22,20.81,3
38279165,250,3.77,4
38279165,267,0.97,1
38279165,526,0.61,1
38279165,583,0.5,1
38279661,1,37.42999999999999,9
38279661,3,3.84,2
38279661,15,25.61,4
38279661,101,22.22,5
38279661,216,1.28,2
38279661,252,1.12,2
38279661,308,6.949999999999999,4
38279661,310,1.4,2
38281445,214,0.99,1
38281445,255,2.0,4
38281445,280,0.21,1
38284088,528,1.0,2
38285459,1,11.67,6
38285459,11,15.6,3
38285459,276,5.859999999999999,3
38285777,1,0.63,1
38285777,250,11.64,8
38290363,276,4.49,4
38292358,247,4.33,1
38292358,254,1.48,2
38292358,264,1.33,2
38292358,276,0.59,1
38292358,592,8.42,3
38293117,247,1.67,1
38293117,250,8.5,5
38293117,254,4.31,3
38293117,268,7.37,1
38293117,276,0.65,1
38294083,1,2.67,2
38294083,3,5.369999999999999,4
38294083,11,5.970000000000001,2
38294083,22,4.15,2
38294083,255,5.4399999999999995,4
38294083,260,2.79,3
38294083,308,1.3,1
38294083,310,1.09,1
38295594,907,2.57,1
38296264,1,10.46,3
38296264,3,4.54,1
38296264,11,19.419999999999998,4
38296264,276,1.49,2
38297252,1,12.020000000000001,4
38297252,15,24.009999999999998,5
38297252,268,4.0,3
38298488,907,1.17,1
38299867,1,21.06,10
38299867,3,20.05,6
38299867,15,7.96,3
38299867,251,7.46,2
38300350,264,0.33,1
38300350,276,14.49,5
38300350,578,2.69,1
38301233,1,23.240000000000002,6
38301233,10,10.51,4
38301233,22,11.51,2
38301233,308,1.56,3
38301233,310,3.23,3
38301233,325,0.98,1
38302507,1,100.88,20
38302507,3,61.77,8
38302507,22,41.55,5
38302507,31,23.96,4
38302507,101,18.15,2
38302507,120,11.56,1
38302507,252,1.6099999999999999,3
38302507,254,31.1,17
38302507,260,10.469999999999999,8
38302507,591,0.19,1
38302507,592,0.9199999999999999,2
38302507,593,1.1400000000000001,3
38302507,907,0.38,1
38304054,1,5.96,2
38304054,3,15.75,4
38304054,11,9.08,1
38304054,252,0.09,1
38304054,308,0.91,1
38305255,1,64.43,4
38305255,31,78.69999999999999,5
38305255,252,1.58,2
38305255,263,2.7,1
38305255,907,2.61,7
38305735,1,5.51,3
38305735,252,25.67,10
38305735,263,14.110000000000001,11
38305735,280,1.15,1
38305999,216,82.53999999999999,16
38305999,252,5.23,5
38305999,260,36.84,4
38305999,263,20.459999999999997,4
38305999,308,1.43,1
38305999,602,0.77,2
38305999,702,32.66,4
38306723,1,19.53,1
38306723,11,33.260000000000005,3
38306723,22,16.58,3
38306723,101,17.98,1
38306723,276,2.3,2
38306766,11,5.99,1
38306766,252,1.57,2
38306790,5,4.22,4
38306790,578,2.0,1
38306790,583,10.03,5
38307088,173,24.31,7
38307088,261,4.35,1
38307088,420,7.1,2
38307088,422,8.74,3
38307088,424,6.7700000000000005,3
38307762,1,7.63,4
38307762,250,0.99,1
38307762,252,0.15,1
38307762,268,1.77,3
38309994,260,0.85,1
38313010,1,3.5999999999999996,2
38313010,252,2.14,1
38313010,281,0.06,1
38313703,252,1.85,2
38313703,530,1.5,2
38315765,252,27.939999999999998,11
38315765,263,8.64,1
38316303,251,14.2,2
38316362,1,79.07,14
38316362,216,53.83,10
38316362,252,17.650000000000002,6
38316362,254,15.940000000000001,6
38316362,260,57.60000000000001,11
38316362,263,23.57,4
38316362,701,6.43,2
38317156,1,5.55,1
38317156,3,2.1,1
38317156,252,2.02,1
38317156,263,12.24,3
38317326,1,64.17,3
38317326,11,4.09,1
38317326,160,17.84,1
38317326,308,1.56,3
38317326,583,3.11,1
38317628,3,54.31,4
38317628,22,62.4,5
38317628,266,3.3,1
38320610,3,78.99000000000001,9
38320610,11,75.05000000000001,6
38320610,22,54.84,2
38320610,30,50.22,8
38320610,31,39.660000000000004,2
38320610,32,27.16,1
38320610,101,72.72,7
38320610,105,61.22,4
38320610,252,0.79,1
38320610,260,14.850000000000001,6
38320610,578,2.44,1
38320882,251,1.04,1
38320882,263,2.85,1
38323180,210,21.770000000000003,2
38323180,216,57.11,8
38323180,260,17.23,2
38323180,263,18.07,2
38323180,264,3.96,3
38323180,276,2.86,1
