OriginalPesticideRowID,companyname,companyregistrationnumber,streetname,streetbuildingidentifier,flooridentifier,postcodeidentifier,city,acreagesize,acreageunit,name,code,pesticidename,pesticideregistrationnumber,dosagequantity,dosageunit,nopesticides
270578,,48877818,Hasselvej,8,nan,9620,Aalestrup,,,nan,,,nan,,,1
270648,,49018754,Højvejen,18,nan,8860,Ulstrup,13.52,2,Juletræer og pyntegrønt,583,,48-16,27.4,4,0
270649,,49018754,Højvejen,18,nan,8860,Ulstrup,13.52,2,Juletræer og pyntegrønt,583,,561-3,1.8,2,0
270650,,49018754,Højvejen,18,nan,8860,Ulstrup,13.52,2,Juletræer og pyntegrønt,583,,1-252,3.2,2,0
270651,,49018754,Højvejen,18,nan,8860,Ulstrup,13.52,2,Juletræer og pyntegrønt,583,,526-21,6.0,4,0
270652,,49018754,Højvejen,18,nan,8860,Ulstrup,13.52,2,Juletræer og pyntegrønt,583,,396-26,0.85,4,0
270959,,49400551,Århusvej,208,nan,8464,Galten,,,nan,,,nan,,,1
270978,,49691912,Bytoften,2,nan,8420,Knebel,1.07,2,Anden skovdrift,580,,1-252,0.856,2,0
271045,,50004201,Kanneshøjvej,41,nan,8585,Glesborg,17.3,2,Juletræer og pyntegrønt,583,,48-16,40.95,4,0
271046,,50004201,Kanneshøjvej,41,nan,8585,Glesborg,12.3,2,Juletræer og pyntegrønt,583,,561-3,2.46,2,0
271047,,50004201,Kanneshøjvej,41,nan,8585,Glesborg,17.3,2,Juletræer og pyntegrønt,583,,396-26,4.325,4,0
271395,,50360350,Helsingevej,57,nan,3230,Græsted,,,nan,,,nan,,,1
271406,,50416119,Lundtangvej,41,nan,6830,Nørre Nebel,,,nan,,,nan,,,1
271475,,50457354,Sundvænget,19,nan,2900,Hellerup,,,nan,,,nan,,,1
271735,,50719618,Hørmestedvej,130,nan,9870,Sindal,,,nan,,,nan,,,1
271736,,50751015,Skovvej,56,nan,2750,Ballerup,2.0,2,"Skovlandbrug, ikke støtteberettiget",487,,357-4,2.0,4,0
271840,,50927318,Forum Hovedvej,165,nan,6715,Esbjerg N,,,nan,,,nan,,,1
272127,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,18-564,5.845,4,0
272128,,51362055,Hæstvej,3,nan,8530,Hjortshøj,14.81,2,Vinterbyg,10,,19-184,3.136,4,0
272129,,51362055,Hæstvej,3,nan,8530,Hjortshøj,5.0,2,Vårbyg,1,,18-569,0.3479,4,0
272130,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,396-82,3.796,4,0
272131,,51362055,Hæstvej,3,nan,8530,Hjortshøj,24.86,2,Vinterraps,22,,18-669,37.23,4,0
272132,,51362055,Hæstvej,3,nan,8530,Hjortshøj,24.86,2,Vinterraps,22,,19-228,8.0835,4,0
272133,,51362055,Hæstvej,3,nan,8530,Hjortshøj,5.0,2,Vårbyg,1,,64-88,1.2425,4,0
272134,,51362055,Hæstvej,3,nan,8530,Hjortshøj,14.81,2,Vinterbyg,10,,18-416,1.7712,4,0
272135,,51362055,Hæstvej,3,nan,8530,Hjortshøj,5.0,2,Vårbyg,1,,396-82,0.498,4,0
272136,,51362055,Hæstvej,3,nan,8530,Hjortshøj,14.81,2,Vinterbyg,10,,1-211,20.664,4,0
272137,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,19-22,32.26,4,0
272138,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,18-666,9.49,4,0
272139,,51362055,Hæstvej,3,nan,8530,Hjortshøj,14.81,2,Vinterbyg,10,,18-473,4.434,4,0
272140,,51362055,Hæstvej,3,nan,8530,Hjortshøj,24.86,2,Vinterraps,22,,18-597,6.8625,4,0
272141,,51362055,Hæstvej,3,nan,8530,Hjortshøj,24.86,2,Vinterraps,22,,64-91,7.371,4,0
272142,,51362055,Hæstvej,3,nan,8530,Hjortshøj,5.0,2,Vårbyg,1,,18-666,1.2425,4,0
272143,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,18-597,0.287,4,0
272144,,51362055,Hæstvej,3,nan,8530,Hjortshøj,24.86,2,Vinterraps,22,,64-72,24.61,4,0
272145,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,1-223,4.5185,4,0
272146,,51362055,Hæstvej,3,nan,8530,Hjortshøj,5.0,2,Vårbyg,1,,18-416,0.5988,4,0
272147,,51362055,Hæstvej,3,nan,8530,Hjortshøj,14.81,2,Vinterbyg,10,,18-597,5.732,4,0
272148,,51362055,Hæstvej,3,nan,8530,Hjortshøj,5.0,2,Vårbyg,1,,396-77,0.7455,2,0
272149,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,64-69,4.8863,2,0
272150,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,756-2,14.388,4,0
272151,,51362055,Hæstvej,3,nan,8530,Hjortshøj,24.86,2,Vinterraps,22,,396-77,2.0757,2,0
272152,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,19-240,25.1074,4,0
272153,,51362055,Hæstvej,3,nan,8530,Hjortshøj,5.0,2,Vårbyg,1,,18-665,1.0956,4,0
272154,,51362055,Hæstvej,3,nan,8530,Hjortshøj,24.86,2,Vinterraps,22,,756-1,6.1425,4,0
272155,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,19-184,0.205,4,0
272156,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,18-416,4.6512,4,0
272157,,51362055,Hæstvej,3,nan,8530,Hjortshøj,14.81,2,Vinterbyg,10,,347-36,0.0739,2,0
272158,,51362055,Hæstvej,3,nan,8530,Hjortshøj,24.86,2,Vinterraps,22,,19-207,6.315,4,0
272159,,51362055,Hæstvej,3,nan,8530,Hjortshøj,38.88,2,Vinterhvede,11,,1-211,38.76,4,0
272227,,51551214,V Vedsted Vej,100,nan,6760,Ribe,,,nan,,,nan,,,1
272498,,51869818,Tevringvej,22,nan,6780,Skærbæk,13.86,2,Juletræer og pyntegrønt,583,,357-4,27.72,4,0
272499,,51869818,Tevringvej,22,nan,6780,Skærbæk,5.5,2,Juletræer og pyntegrønt,583,,347-7,5.5,4,0
272752,,52094917,Gårdrækken,19,nan,4600,Køge,0.12,2,Potteplanter,545,,19-166,0.06,4,0
272753,,52094917,Gårdrækken,19,nan,4600,Køge,0.38,2,Potteplanter,545,,19-207,0.54,4,0
272754,,52094917,Gårdrækken,19,nan,4600,Køge,0.14,2,Potteplanter,545,,18-549,0.12,4,0
272755,,52094917,Gårdrækken,19,nan,4600,Køge,0.1,2,Potteplanter,545,,558-5,0.04,4,0
272756,,52094917,Gårdrækken,19,nan,4600,Køge,0.225,2,Potteplanter,545,,1-172,0.18,4,0
272917,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,738-3,34.0,4,0
272918,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,19-151,12.5,2,0
272919,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,643-1,6.0,4,0
272920,,52303710,Høragervej,14,nan,5220,Odense SØ,5.1,2,Lukket system,499,,64-51,1.0,4,0
272921,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,677-3,28.0,2,0
272922,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,784-1,6.0,2,0
272923,,52303710,Høragervej,14,nan,5220,Odense SØ,3.38,2,Øvrige afgrøder,900,,347-5,10.0,4,0
272924,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,1-253,1.0,2,0
272925,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,880-9,4.0,2,0
272926,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,526-14,640.0,4,0
272927,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,19-207,5.0,4,0
272928,,52303710,Høragervej,14,nan,5220,Odense SØ,5.1,2,Lukket system,499,,1-164,190.0,4,0
272929,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,1-195,5.0,4,0
272930,,52303710,Høragervej,14,nan,5220,Odense SØ,3.38,2,Øvrige afgrøder,900,,48-43,15.0,4,0
272931,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,364-59,80.0,2,0
272932,,52303710,Høragervej,14,nan,5220,Odense SØ,5.1,2,Lukket system,499,,1-260,0.2,2,0
272933,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,18-544,3.0,4,0
272934,,52303710,Høragervej,14,nan,5220,Odense SØ,5.15,2,Potteplanter,545,,880-4,7.0,2,0
272935,,52303710,Høragervej,14,nan,5220,Odense SØ,5.1,2,Lukket system,499,,544-5,40.0,4,0
272969,,52399815,Haderslevvej,124,nan,6760,Ribe,6.65,2,Vårbyg,1,,396-26,0.28,4,0
272970,,52399815,Haderslevvej,124,nan,6760,Ribe,6.65,2,Vårbyg,1,,64-87,1.4,4,0
272971,,52399815,Haderslevvej,124,nan,6760,Ribe,6.65,2,Vårbyg,1,,347-36,0.028,2,0
273153,,52552915,Hillerødvejen,25,nan,3480,Fredensborg,0.2,2,Potteplanter,545,,352-5,400.0,4,0
273154,,52552915,Hillerødvejen,25,nan,3480,Fredensborg,0.18,2,Potteplanter,545,,632-5,250.0,4,0
273206,,52613310,Finderupvej,35,nan,6920,Videbæk,2.26,2,"Planteskolekulturer, vedplanter, til videresalg",497,,48-16,9.04,4,0
273232,,52667216,Vejenbrødvej,20,nan,2980,Kokkedal,0.2,2,"Planteskolekulturer, vedplanter, til videresalg",497,,1046-17,0.75,4,0
273233,,52667216,Vejenbrødvej,20,nan,2980,Kokkedal,3.0,2,"Planteskolekulturer, vedplanter, til videresalg",497,,18-670,10.0,4,0
273622,,53060714,Horsensvej,152,nan,8660,Skanderborg,,,nan,,,nan,,,1
274196,,54229518,Hømvej,22,nan,4100,Ringsted,3.0,2,Juletræer og pyntegrønt,583,,48-16,10.0,4,0
274438,,54918216,Solbjergvej,5,nan,5600,Faaborg,25.04,2,Juletræer og pyntegrønt,583,,396-77,9.19,2,0
274439,,54918216,Solbjergvej,5,nan,5600,Faaborg,59.1,2,Juletræer og pyntegrønt,583,,396-53,65.9,2,0
274440,,54918216,Solbjergvej,5,nan,5600,Faaborg,23.71,2,Juletræer og pyntegrønt,583,,561-3,8.94,2,0
274508,,55277214,Ravnholtvej,45,nan,9330,Dronninglund,,,nan,,,nan,,,1
274702,,56208410,Knabstrupvej,51,nan,4420,Regstrup,12.17,2,Anden skovdrift,580,,48-16,9.35,4,0
274703,,56347615,Hærvejen,56A,nan,6330,Padborg,15.0,2,Juletræer og pyntegrønt,583,,756-7,30.0,4,0
274704,,56347615,Hærvejen,56A,nan,6330,Padborg,25.0,2,Juletræer og pyntegrønt,583,,526-21,2.0,4,0
274705,,56347615,Hærvejen,56A,nan,6330,Padborg,27.0,2,Juletræer og pyntegrønt,583,,1-252,10.0,2,0
274736,,56631518,Dejbjergvej,9,nan,6900,Skjern,,,nan,,,nan,,,1
274754,,56695818,Sørkelvej,124,nan,8600,Silkeborg,0.88,2,"Planteskolekulturer, stauder",547,,19-151,1.19,2,0
274755,,56695818,Sørkelvej,124,nan,8600,Silkeborg,0.88,2,"Planteskolekulturer, stauder",547,,558-12,0.07,4,0
274756,,56695818,Sørkelvej,124,nan,8600,Silkeborg,0.88,2,"Planteskolekulturer, stauder",547,,18-343,0.56,2,0
274757,,56695818,Sørkelvej,124,nan,8600,Silkeborg,0.88,2,"Planteskolekulturer, stauder",547,,352-5,0.18,2,0
274758,,56695818,Sørkelvej,124,nan,8600,Silkeborg,0.88,2,"Planteskolekulturer, stauder",547,,364-59,6.18,2,0
274759,,56695818,Sørkelvej,124,nan,8600,Silkeborg,0.7,2,Øvrige afgrøder,900,,18-669,4.2,4,0
274760,,56695818,Sørkelvej,124,nan,8600,Silkeborg,0.88,2,"Planteskolekulturer, stauder",547,,643-1,3.9,4,0
274761,,56695818,Sørkelvej,124,nan,8600,Silkeborg,0.88,2,"Planteskolekulturer, stauder",547,,1-172,1.16,4,0
275542,,58329312,Ussingvej,29,nan,8723,Løsning,,,nan,,,nan,,,1
275592,,58338915,Jedstedvej,17,nan,6771,Gredstedbro,,,nan,,,nan,,,1
275649,,58440515,Jørlbjerg,8,nan,6100,Haderslev,,,nan,,,nan,,,1
275781,,58565717,Klintevej,300,nan,4791,Borre,,,nan,,,nan,,,1
276141,,59548514,Røde Møllevej,18,nan,9520,Skørping,,,nan,,,nan,,,1
276206,,59697714,V Vedsted Vej,119,nan,6760,Ribe,,,nan,,,nan,,,1
276207,,59826417,Bruun Alle,8,nan,4990,Sakskøbing,,,nan,,,nan,,,1
276208,,59860518,Makholmvej,49,nan,7600,Struer,32.18,2,Vinterhvede,11,,396-26,3.21,4,0
276209,,59860518,Makholmvej,49,nan,7600,Struer,32.18,2,Vinterhvede,11,,1-211,44.83,4,0
276210,,59860518,Makholmvej,49,nan,7600,Struer,11.79,2,Vinterbyg,10,,18-569,0.27,4,0
276211,,59860518,Makholmvej,49,nan,7600,Struer,32.18,2,Vinterhvede,11,,396-77,3.0,2,0
276212,,59860518,Makholmvej,49,nan,7600,Struer,11.79,2,Vinterbyg,10,,396-26,1.18,4,0
276213,,59860518,Makholmvej,49,nan,7600,Struer,11.79,2,Vinterbyg,10,,613-5,10.2,4,0
276214,,59860518,Makholmvej,49,nan,7600,Struer,50.97,2,Vårbyg,1,,48-43,49.4,4,0
276215,,59860518,Makholmvej,49,nan,7600,Struer,32.18,2,Vinterhvede,11,,18-564,20.6,4,0
276216,,59860518,Makholmvej,49,nan,7600,Struer,11.79,2,Vinterbyg,10,,1-211,6.75,4,0
276445,,60057850,Stestrupvej,144,nan,4360,Kirke Eskilstrup,2.25,2,Juletræer og pyntegrønt,583,,396-82,0.45,4,0
276446,,60057850,Stestrupvej,144,nan,4360,Kirke Eskilstrup,3.75,2,Vårbyg,1,,11-31,3.75,4,0
276447,,60057850,Stestrupvej,144,nan,4360,Kirke Eskilstrup,3.75,2,Vårbyg,1,,347-35,0.075,2,0
276448,,60057850,Stestrupvej,144,nan,4360,Kirke Eskilstrup,3.75,2,Vårbyg,1,,396-77,0.75,2,0
276449,,60057850,Stestrupvej,144,nan,4360,Kirke Eskilstrup,3.75,2,Vårbyg,1,,19-240,3.75,4,0
276450,,60057850,Stestrupvej,144,nan,4360,Kirke Eskilstrup,2.25,2,Juletræer og pyntegrønt,583,,18-484,0.337,2,0
276587,,60278350,Nordkrog,20,nan,2900,Hellerup,,,nan,,,nan,,,1
276664,,60352410,Fabjergkirkevej,44,nan,7620,Lemvig,,,nan,,,nan,,,1
277219,,60977828,Lundtangvej,50,nan,6830,Nørre Nebel,,,nan,,,nan,,,1
277540,,61515828,Øster Rærupvej,40,nan,6830,Nørre Nebel,,,nan,,,nan,,,1
277558,,61676228,Ørbækvej,276,nan,5220,Odense SØ,,,nan,,,nan,,,1
277611,,61706917,Ejbyvej,98,nan,4632,Bjæverskov,1.8,2,"Planteskolekulturer, vedplanter, til videresalg",497,,561-3,0.4,2,0
277612,,61706917,Ejbyvej,98,nan,4632,Bjæverskov,1.8,2,"Planteskolekulturer, vedplanter, til videresalg",497,,357-15,3.0,4,0
277613,,61706917,Ejbyvej,98,nan,4632,Bjæverskov,1.8,2,"Planteskolekulturer, vedplanter, til videresalg",497,,364-59,4.8,2,0
277614,,61706917,Ejbyvej,98,nan,4632,Bjæverskov,1.8,2,"Planteskolekulturer, vedplanter, til videresalg",497,,18-407,3.2,2,0
277699,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.83,2,Pærer,529,,19-149,0.9,2,0
277700,,61834818,Hasmarkmosen,18,nan,5450,Otterup,1.05,2,Sødkirsebær med undervækst af græs,525,,561-3,0.2,2,0
277701,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.31,2,Surkirsebær med undervækst af græs,521,,19-151,0.225,2,0
277702,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.53,2,Blomme med undervækst af græs,523,,48-16,0.9,4,0
277703,,61834818,Hasmarkmosen,18,nan,5450,Otterup,1.05,2,Sødkirsebær med undervækst af græs,525,,19-151,0.225,2,0
277704,,61834818,Hasmarkmosen,18,nan,5450,Otterup,2.37,2,Æbler,528,,19-223,0.9,2,0
277705,,61834818,Hasmarkmosen,18,nan,5450,Otterup,2.37,2,Æbler,528,,48-16,5.6,4,0
277706,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.83,2,Pærer,529,,48-16,2.0,4,0
277707,,61834818,Hasmarkmosen,18,nan,5450,Otterup,2.37,2,Æbler,528,,19-149,2.8,2,0
277708,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.83,2,Pærer,529,,361-29,1.0,4,0
277709,,61834818,Hasmarkmosen,18,nan,5450,Otterup,1.05,2,Sødkirsebær med undervækst af græs,525,,18-549,0.67,4,0
277710,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.31,2,Surkirsebær med undervækst af græs,521,,48-16,0.6,4,0
277711,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.53,2,Blomme med undervækst af græs,523,,347-5,0.35,4,0
277712,,61834818,Hasmarkmosen,18,nan,5450,Otterup,1.05,2,Sødkirsebær med undervækst af græs,525,,347-5,0.5,4,0
277713,,61834818,Hasmarkmosen,18,nan,5450,Otterup,2.37,2,Æbler,528,,404-11,0.1,4,0
277714,,61834818,Hasmarkmosen,18,nan,5450,Otterup,2.37,2,Æbler,528,,347-5,1.5,4,0
277715,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.31,2,Surkirsebær med undervækst af græs,521,,347-5,0.2,4,0
277716,,61834818,Hasmarkmosen,18,nan,5450,Otterup,1.05,2,Sødkirsebær med undervækst af græs,525,,48-16,2.5,4,0
277717,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.83,2,Pærer,529,,347-5,0.5,4,0
277718,,61834818,Hasmarkmosen,18,nan,5450,Otterup,0.83,2,Pærer,529,,19-223,0.3,2,0
277719,,61834818,Hasmarkmosen,18,nan,5450,Otterup,2.37,2,Æbler,528,,361-29,3.0,4,0
277827,,61964355,Borgergade,66,nan,6752,Glejbjerg,1.59,2,Vinterhvede,11,,18-597,1.0,4,0
277828,,61964355,Borgergade,66,nan,6752,Glejbjerg,1.59,2,Vinterhvede,11,,64-88,1.272,4,0
277829,,61964355,Borgergade,66,nan,6752,Glejbjerg,1.59,2,Vinterhvede,11,,18-564,0.636,4,0
277830,,61964355,Borgergade,66,nan,6752,Glejbjerg,1.59,2,Vinterhvede,11,,19-184,0.4,4,0
277908,,62048115,Ulrøgelvej,6,nan,8620,Kjellerup,60.59,2,Juletræer og pyntegrønt,583,,347-7,29.66,4,0
277909,,62048115,Ulrøgelvej,6,nan,8620,Kjellerup,60.59,2,Juletræer og pyntegrønt,583,,48-16,88.98,4,0
277910,,62048115,Ulrøgelvej,6,nan,8620,Kjellerup,60.59,2,Juletræer og pyntegrønt,583,,1-252,23.728,2,0
277911,,62048115,Ulrøgelvej,6,nan,8620,Kjellerup,60.59,2,Juletræer og pyntegrønt,583,,756-2,71.184,4,0
277912,,62056711,Plantagevej,44,nan,6760,Ribe,,,nan,,,nan,,,1
278035,,62146168,Birkevej,59,nan,5690,Tommerup,2.24,2,Juletræer og pyntegrønt,583,,18-514,0.456,4,0
278036,,62146168,Birkevej,59,nan,5690,Tommerup,7.43,2,Juletræer og pyntegrønt,583,,18-669,11.2,4,0
278037,,62146168,Birkevej,59,nan,5690,Tommerup,2.24,2,Juletræer og pyntegrønt,583,,48-16,3.8,4,0
278038,,62146168,Birkevej,59,nan,5690,Tommerup,2.0,2,Juletræer og pyntegrønt,583,,561-3,0.5,2,0
278039,,62146168,Birkevej,59,nan,5690,Tommerup,7.43,2,Juletræer og pyntegrønt,583,,347-5,7.2,4,0
278791,,63115118,Ovstrupvej,95,nan,8472,Sporup,,,nan,,,nan,,,1
278910,,63293415,Vesterbyvej,3,nan,6840,Oksbøl,10.06,2,Vårbyg,1,,756-7,18.0,4,0
278911,,63293415,Vesterbyvej,3,nan,6840,Oksbøl,10.06,2,Vårbyg,1,,19-184,1.972,4,0
278912,,63293415,Vesterbyvej,3,nan,6840,Oksbøl,10.06,2,Vårbyg,1,,18-597,3.944,4,0
278913,,63293415,Vesterbyvej,3,nan,6840,Oksbøl,10.06,2,Vårbyg,1,,64-87,3.504,4,0
278914,,63293415,Vesterbyvej,3,nan,6840,Oksbøl,10.06,2,Vårbyg,1,,347-36,0.079,2,0
278915,,63293415,Vesterbyvej,3,nan,6840,Oksbøl,10.06,2,Vårbyg,1,,18-416,0.726,4,0
279131,,63490210,Sønder Hostrup Østergade,34,nan,6200,Aabenraa,,,nan,,,nan,,,1
279182,,63520217,Dejbjergvej,8,nan,6900,Skjern,,,nan,,,nan,,,1
279271,,63593354,Oddenvej,25,nan,9300,Sæby,74.19,2,Skovdrift med fjernelse af ved,581,,48-16,1.5,4,0
279297,,63667854,Bækstedvej,44,nan,9870,Sindal,,,nan,,,nan,,,1
279324,,63730610,Katsigvej,50,nan,9900,Frederikshavn,,,nan,,,nan,,,1
279366,,63772968,Stenhøjvej,610,nan,9900,Frederikshavn,,,nan,,,nan,,,1
279371,,63788112,Kalhavevej,27,nan,8763,Rask Mølle,2.32,2,Juletræer og pyntegrønt,583,,48-16,11.6,4,0
279543,,63976814,Tyttebærvej,30,nan,6854,Henne,,,nan,,,nan,,,1
279692,,64280457,Hjørringvej,225,nan,9750,Østervrå,,,nan,,,nan,,,1
279814,,64435957,Nørredigevej,164,nan,9440,Aabybro,,,nan,,,nan,,,1
279921,,64578111,Normarkvej,26,nan,7673,Harboøre,2.7,2,Silomajs med græsudlæg,218,,18-442,0.135,2,0
279922,,64578111,Normarkvej,26,nan,7673,Harboøre,7.38,2,Silomajs,216,,347-46,3.69,4,0
279923,,64578111,Normarkvej,26,nan,7673,Harboøre,28.36,2,Vårbyg,1,,18-416,0.639,4,0
279924,,64578111,Normarkvej,26,nan,7673,Harboøre,2.7,2,Silomajs med græsudlæg,218,,347-46,1.35,4,0
279925,,64578111,Normarkvej,26,nan,7673,Harboøre,7.38,2,Silomajs,216,,18-442,0.369,2,0
279926,,64578111,Normarkvej,26,nan,7673,Harboøre,7.38,2,Silomajs,216,,64-82,1.107,4,0
279927,,64578111,Normarkvej,26,nan,7673,Harboøre,2.7,2,Silomajs med græsudlæg,218,,756-8,5.867,4,0
279928,,64578111,Normarkvej,26,nan,7673,Harboøre,28.36,2,Vårbyg,1,,347-36,0.085,2,0
279929,,64578111,Normarkvej,26,nan,7673,Harboøre,2.7,2,Silomajs med græsudlæg,218,,11-72,0.015,2,0
279930,,64578111,Normarkvej,26,nan,7673,Harboøre,7.38,2,Silomajs,216,,756-8,16.044,4,0
279931,,64578111,Normarkvej,26,nan,7673,Harboøre,28.36,2,Vårbyg,1,,756-8,18.111,4,0
279932,,64578111,Normarkvej,26,nan,7673,Harboøre,2.7,2,Silomajs med græsudlæg,218,,64-82,0.405,4,0
279933,,64578111,Normarkvej,26,nan,7673,Harboøre,28.36,2,Vårbyg,1,,756-2,41.225,4,0
279934,,64578111,Normarkvej,26,nan,7673,Harboøre,28.36,2,Vårbyg,1,,64-70,8.52,4,0
279935,,64578111,Normarkvej,26,nan,7673,Harboøre,7.38,2,Silomajs,216,,11-72,0.041,2,0
279936,,64578111,Normarkvej,26,nan,7673,Harboøre,28.36,2,Vårbyg,1,,19-179,7.06,4,0
280022,,64806815,Østergade,15,nan,9760,Vrå,,,nan,,,nan,,,1
280062,,64912356,Krejselvej,30,nan,6100,Haderslev,4.0,2,Juletræer og pyntegrønt,583,,18-669,5.25,4,0
280063,,64912356,Krejselvej,30,nan,6100,Haderslev,4.0,2,Juletræer og pyntegrønt,583,,396-82,0.8,4,0
280064,,64912356,Krejselvej,30,nan,6100,Haderslev,4.0,2,Juletræer og pyntegrønt,583,,561-3,1.2,2,0
280065,,64912356,Krejselvej,30,nan,6100,Haderslev,4.0,2,Juletræer og pyntegrønt,583,,347-5,3.5,4,0
280120,,64989510,Valgårdsvej,23,nan,9640,Farsø,,,nan,,,nan,,,1
280134,,65021412,Markskelvej,2,nan,6840,Oksbøl,,,nan,,,nan,,,1
280515,,65377268,Hejls Landevej,100,nan,6094,Hejls,10.09,2,Juletræer og pyntegrønt,583,,19-34,40.36,2,0
280516,,65377268,Hejls Landevej,100,nan,6094,Hejls,11.39,2,Juletræer og pyntegrønt,583,,347-7,11.39,4,0
280517,,65377268,Hejls Landevej,100,nan,6094,Hejls,10.09,2,Juletræer og pyntegrønt,583,,561-3,2.5225,2,0
280518,,65377268,Hejls Landevej,100,nan,6094,Hejls,8.83,2,Juletræer og pyntegrønt,583,,347-38,1.3245,4,0
280519,,65377268,Hejls Landevej,100,nan,6094,Hejls,8.23,2,Juletræer og pyntegrønt,583,,347-35,0.1646,2,0
280520,,65377268,Hejls Landevej,100,nan,6094,Hejls,20.22,2,Juletræer og pyntegrønt,583,,396-53,88.96,4,0
280726,,65552310,Herningvej,107,nan,7500,Holstebro,5.87,2,Vinterhybridrug,15,,18-416,0.587,4,0
280727,,65552310,Herningvej,107,nan,7500,Holstebro,5.87,2,Vinterhybridrug,15,,1-211,11.74,4,0
280790,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,14.07,2,Vårbyg,1,,357-14,28.14,4,0
280791,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,13.93,2,Vinterhvede,11,,19-240,8.358,4,0
280792,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,13.93,2,Vinterhvede,11,,347-57,3.482,4,0
280793,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,13.93,2,Vinterhvede,11,,64-69,1.811,2,0
280794,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,14.07,2,Vårbyg,1,,18-597,3.518,4,0
280795,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,5.87,2,Vinterraps,22,,826-7,23.48,2,0
280796,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,5.87,2,Vinterraps,22,,64-91,2.935,4,0
280797,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,13.93,2,Vinterhvede,11,,18-505,4.597,4,0
280798,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,13.93,2,Vinterhvede,11,,613-3,13.93,4,0
280799,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,13.93,2,Vinterhvede,11,,18-631,9.751,4,0
280800,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,14.07,2,Vårbyg,1,,19-228,4.924,4,0
280801,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,14.07,2,Vårbyg,1,,501-21,0.985,4,0
280802,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,5.87,2,Vinterraps,22,,19-228,4.402,4,0
280803,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,14.07,2,Vårbyg,1,,396-77,2.336,2,0
280804,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,5.87,2,Vinterraps,22,,396-82,1.174,4,0
280805,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,13.93,2,Vinterhvede,11,,357-14,19.38,4,0
280806,,65569558,Sjølund Landevej,22,nan,6093,Sjølund,5.87,2,Vinterraps,22,,396-12,2.935,4,0
