CVR,CropCode,TotalSumPesticideApplicationArea,PesticideApplicationCount,DistinctAcreageValuesCount,MaxPesticideApplicationArea
47532957,1,24.700000000000003,5,1,4.94
47532957,3,5.4,5,1,1.08
47627516,1,23.79,3,1,7.93
47642728,1,10.06,2,1,5.03
47642728,3,28.72,2,1,14.36
47650313,1,119.29,8,4,16.39
47650313,3,8.6,2,1,4.3
47650313,11,46.75,5,1,9.35
47666414,1,43.88,4,1,10.97
47666414,11,67.75999999999999,7,1,9.68
47666414,15,19.29,3,1,6.43
47666414,116,106.19,7,1,15.17
47668514,1,97.92,8,1,12.24
47668514,11,73.85,7,1,10.55
47668514,216,140.95000000000002,5,1,28.19
47668514,263,8.75,1,1,8.75
47679117,1,211.4,10,1,21.14
47679117,3,15.09,3,1,5.03
47679117,11,333.0799999999999,11,1,30.28
47679117,22,104.04,6,1,17.34
47728568,1,52.72,4,1,13.18
47728568,11,123.3,9,1,13.7
47728568,230,18.240000000000002,3,1,6.08
47769868,1,74.04,6,1,12.34
47769868,11,43.89,7,1,6.27
47818516,1,375.59999999999997,8,1,46.95
47818516,3,12.0,3,1,4.0
47818516,150,18.0,9,1,2.0
47818516,151,263.9,14,1,18.85
47863856,1,17.72,4,1,4.43
47863856,10,29.64,6,1,4.94
47863856,11,24.42,6,1,4.07
47863856,22,16.32,6,1,2.72
47892317,10,10.04,2,1,5.02
47892317,11,21.75,3,1,7.25
47935911,1,87.36,7,1,12.48
47935911,3,44.28,3,1,14.76
47935911,11,137.89999999999995,10,1,13.79
47935911,263,5.66,1,1,5.66
47950252,2,12.62,1,1,12.62
47950252,10,19.8,2,1,9.9
47950252,11,382.08,4,1,95.52
47950252,15,46.52,2,1,23.26
47950252,210,9.87,1,1,9.87
47983819,3,15.56,2,1,7.78
47983819,15,36.4,5,1,7.28
47998719,1,46.44,3,1,15.48
47998719,216,13.649999999999999,3,1,4.55
48025714,1,32.28,4,1,8.07
48025714,14,25.8,2,1,12.9
48059457,1,32.35,5,1,6.47
48059457,10,50.54,7,1,7.22
48096514,1,60.92999999999999,3,1,20.31
48096514,11,75.24,3,1,25.08
48134912,1,146.92999999999998,7,1,20.99
48134912,11,49.019999999999996,6,1,8.17
48136656,1,11.34,2,1,5.67
48139515,1,12.69,1,1,12.69
48139515,10,7.3,2,1,3.65
48139515,11,7.04,2,1,3.52
48139515,280,2.9,2,1,1.45
48165257,11,235.5,5,1,47.1
48165257,15,39.48,4,1,9.87
48165257,22,19.46,2,1,9.73
48188257,1,194.58,9,1,21.62
48188257,11,453.96,9,1,50.44
48188257,114,36.6,2,1,18.3
48188257,216,3.63,1,1,3.63
48188257,280,1.67,1,1,1.67
48204813,1,9.05,5,1,1.81
48204813,11,70.28,7,1,10.04
48204813,22,53.44,8,1,6.68
48216668,1,15.6,2,1,7.8
48216668,11,9.68,2,1,4.84
48216668,22,5.89,1,1,5.89
48242154,583,69.0,5,5,25.0
48284019,1,69.27,3,1,23.09
48284019,2,11.7,3,1,3.9
48284019,11,115.68,6,1,19.28
48284019,160,156.48,8,1,19.56
48292054,1,63.66,6,1,10.61
48292054,10,26.9,5,1,5.38
48292054,11,65.68,8,1,8.21
48296114,1,389.48,13,1,29.96
48296114,3,789.1999999999998,10,1,78.92
48296114,11,5696.7699999999995,19,1,299.83
48296114,15,195.36,8,1,24.42
48296114,22,1198.78,11,1,108.98
48296114,108,664.72,8,1,83.09
48296815,1,387.32,4,1,96.83
48296815,10,71.36,4,1,17.84
48296815,11,147.64,4,1,36.91
48296815,15,59.37,3,1,19.79
48296815,22,142.10999999999999,3,1,47.37
48296815,151,97.68,8,1,12.21
48337910,1,163.44,4,1,40.86
48337910,3,52.22,2,1,26.11
48366317,1,335.68,8,1,41.96
48366317,11,44.1,6,1,7.35
48366317,216,322.88,4,1,80.72
48390455,1,53.75,5,1,10.75
48390455,11,70.25,5,1,14.05
48390455,22,234.16000000000003,8,1,29.27
48417213,1,757.71,9,1,84.19
48417213,11,732.56,8,1,91.57
48417213,22,135.72,6,1,22.62
48417213,101,72.96,2,1,36.48
48423868,1,25.04,2,1,12.52
48423868,2,3.47,1,1,3.47
48452418,1,49.7,5,1,9.94
48452418,216,64.16,4,1,16.04
48497055,10,36.05,5,1,7.21
48497055,11,27.72,4,1,6.93
48497055,22,48.959999999999994,6,1,8.16
48538215,1,203.28,6,1,33.88
48538215,216,132.96,8,1,16.62
48538517,1,130.2,5,1,26.04
48538517,11,100.7,5,1,20.14
48663613,1,193.05,9,1,21.45
48663613,11,88.21999999999998,11,1,8.02
48663613,22,52.25,5,1,10.45
48746950,1,34.019999999999996,3,1,11.34
48766013,1,427.07,7,1,61.01
48766013,11,64.48,4,1,16.12
48766013,14,16.68,2,1,8.34
48783813,1,24.36,3,1,8.12
48783813,31,5.32,1,1,5.32
48787312,6,50.34,3,1,16.78
48787312,10,210.91,7,1,30.13
48787312,13,1803.96,12,1,150.33
48787312,15,19.11,7,1,2.73
48787312,22,203.42,7,1,29.06
48787312,30,131.85,5,1,26.37
48800254,11,56.82,6,1,9.47
48800254,22,27.16,2,1,13.58
48808050,3,0.77,1,1,0.77
48808050,11,5.86,2,1,2.93
48808050,14,8.38,2,1,4.19
48809510,1,19.05,5,1,3.81
48809510,15,98.93999999999998,6,1,16.49
48809510,152,5.76,6,1,0.96
48839312,1,502.11,9,1,55.79
48839312,101,59.2,4,1,14.8
48839312,160,97.58,7,1,13.94
48877818,1,74.34,6,1,12.39
48877818,10,36.48,4,1,9.12
48877818,11,40.44,4,1,10.11
48877818,15,12.52,4,1,3.13
48877818,22,40.56,4,1,10.14
48893058,210,6.22,2,1,3.11
48893058,583,44.87,4,3,17.22
48906168,1,9.22,2,1,4.61
48906168,10,38.7,5,1,7.74
48906168,11,95.52,6,1,15.92
48910157,1,27.200000000000003,5,1,5.44
48910157,15,61.25,7,1,8.75
48954251,1,200.82,6,1,33.47
48954251,11,74.94,6,1,12.49
48954251,15,13.32,1,1,13.32
48954251,22,124.04999999999998,5,1,24.81
48954251,150,63.47,11,1,5.77
48954251,151,1134.3000000000002,15,1,75.62
48954251,152,20.8,10,1,2.08
48954251,210,37.8,6,1,6.3
48954251,216,3.47,1,1,3.47
48990657,1,205.81000000000003,11,1,18.71
49006314,1,17.78,2,1,8.89
49018754,583,54.08,4,1,13.52
49061811,1,16.56,3,1,5.52
49062613,1,494.59999999999997,10,1,49.46
49062613,11,1697.7999999999997,13,1,130.6
49062613,22,326.34,9,1,36.26
49105754,1,7.53,1,1,7.53
49105754,2,2.74,1,1,2.74
49151713,1,234.7,10,1,23.47
49151713,31,73.26,6,1,12.21
49151713,216,2.64,4,1,0.66
49151713,260,10.69,1,1,10.69
49155158,3,5.89,1,1,5.89
49155158,11,72.4,5,1,14.48
49174713,1,96.08000000000001,8,1,12.01
49174713,15,57.04,4,1,14.26
49183712,1,77.56,4,1,19.39
49197411,1,14.44,2,1,7.22
49197411,10,32.12,4,1,8.03
49197411,11,73.12,4,1,18.28
49202911,1,6.9,1,1,6.9
49202911,5,26.0,2,1,13.0
49202911,11,4.3,1,1,4.3
49210914,1,62.16000000000001,7,1,8.88
49210914,11,74.80000000000001,10,1,7.48
49210914,22,74.06,7,1,10.58
49216610,1,27.5,5,1,5.5
49216610,11,201.15000000000003,9,1,22.35
49245211,1,464.23999999999995,7,1,66.32
49245211,15,203.59999999999997,8,1,25.45
49245211,702,6.0,1,1,6.0
49249314,1,165.96,9,1,18.44
49249314,3,5.4,3,1,1.8
49249314,11,59.1,10,1,5.91
49249314,22,39.48,7,1,5.64
49284810,11,51.4,10,1,5.14
49315511,11,94.5,9,1,10.5
49315511,22,67.62,6,1,11.27
49332610,1,544.0600000000001,11,1,49.46
49332610,11,67.69999999999999,10,1,6.77
49332610,15,127.76,8,1,15.97
49335113,1,120.26,7,1,17.18
49335113,11,59.290000000000006,7,1,8.47
49335113,22,51.18,6,1,8.53
49336217,11,116.0,4,2,34.0
49336217,14,60.0,3,1,20.0
49337515,11,41.5,5,1,8.3
49349556,1,166.23,9,1,18.47
49349556,11,133.2,9,1,14.8
49349556,15,15.1,5,1,3.02
49366116,1,535.36,8,1,66.92
49366116,11,544.08,6,1,90.68
49366116,22,114.5,5,1,22.9
49366116,150,27.86,7,1,3.98
49366116,151,236.33999999999997,6,1,39.39
49387628,1,144.0,9,1,16.0
49387628,3,14.32,2,1,7.16
49387628,10,75.84,6,1,12.64
49387628,11,268.38,9,1,29.82
49461313,1,43.72,2,1,21.86
49461313,11,30.42,3,1,10.14
49474318,1,35.78,2,1,17.89
49474318,11,9.97,1,1,9.97
49585217,1,8.64,1,1,8.64
49585217,3,10.78,1,1,10.78
49685254,1,78.84,6,1,13.14
49685254,10,44.339999999999996,6,1,7.39
49685254,11,42.07,7,1,6.01
49691912,580,1.4,1,1,1.4
49732252,1,177.83999999999997,8,1,22.23
49732252,11,250.79999999999998,8,1,31.35
49732252,22,63.35,5,1,12.67
49732252,31,28.52,4,1,7.13
49842457,583,38.45,5,1,7.69
49892055,1,9.48,2,1,4.74
49892055,11,25.619999999999997,3,1,8.54
49929110,1,20.64,2,1,10.32
49933657,1,70.86,6,1,11.81
49933657,10,27.42,6,1,4.57
49933657,11,61.739999999999995,6,1,10.29
49998112,580,21.6,4,4,9.1
50004201,583,41.2,2,1,20.6
50006301,1,42.96,4,1,10.74
50006301,10,8.04,4,1,2.01
50006301,280,6.029999999999999,3,1,2.01
50011100,11,26.92,4,1,6.73
50011100,22,11.32,1,1,11.32
50012387,1,20.72,8,1,2.59
50012387,11,43.68,6,1,7.28
50012387,15,17.88,6,1,2.98
50012387,263,4.41,1,1,4.41
50012387,280,1.35,3,1,0.45
50014630,1,23.2,5,1,4.64
50014630,11,53.28,8,1,6.66
50015378,1,998.8799999999999,12,1,83.24
50015378,11,387.69999999999993,10,1,38.77
50015378,22,61.739999999999995,3,1,20.58
50015378,101,211.28,8,1,26.41
50015378,522,1.62,2,1,0.81
50015378,528,33.25,7,1,4.75
50046028,1,241.28,8,1,30.16
50046028,11,44.0,8,1,5.5
50046028,22,55.15,5,1,11.03
50056368,1,571.04,8,1,71.38
50056368,11,565.38,9,1,62.82
50056368,22,193.41,7,1,27.63
50106152,1,406.91999999999996,12,1,33.91
50106152,11,232.46999999999997,9,1,25.83
50106152,22,134.75,7,1,19.25
50130010,1,1046.96,8,1,130.87
50130010,2,302.8,5,1,60.56
50130010,3,50.61,3,1,16.87
50130010,11,1971.12,8,1,246.39
50130010,22,919.1999999999999,10,1,91.92
50135357,1,63.900000000000006,3,1,21.3
50135357,11,58.04,4,1,14.51
50153010,1,40.879999999999995,7,1,5.84
50161250,701,5.4,2,1,2.7
50198553,1,65.64,12,1,5.47
50198553,11,153.01,13,1,11.77
50200159,1,374.4,12,1,31.2
50200159,11,277.3,10,1,27.73
50200159,15,525.03,11,1,47.73
50200159,22,376.3,10,1,37.63
50200159,31,11.61,3,1,3.87
50200159,108,73.75,5,1,14.75
50200159,124,104.23,7,1,14.89
50232956,1,114.0,8,1,14.25
50232956,10,190.08,11,1,17.28
50232956,11,362.44,13,1,27.88
50232956,22,415.8,11,1,37.8
50256650,11,123.2,7,1,17.6
50256650,22,33.24,6,1,5.54
50266451,1,52.32,4,1,13.08
50266451,11,17.72,4,1,4.43
50282252,14,25.0,2,1,12.5
50330613,1,1415.3600000000001,8,1,176.92
50330613,11,1472.04,9,1,163.56
50330613,22,304.71000000000004,7,1,43.53
50330613,108,311.76,6,1,51.96
50360350,1,10.0,1,1,10.0
50360350,11,11.24,1,1,11.24
50381412,1,70.1,5,1,14.02
50381412,11,149.35,5,1,29.87
50416119,1,51.480000000000004,6,1,8.58
50421317,3,17.24,4,1,4.31
50421317,152,21.909999999999997,7,1,3.13
50421317,210,6.5,2,1,3.25
50425215,1,1712.76,12,1,142.73
50425215,10,313.92,8,1,39.24
50425215,11,1220.8,10,1,122.08
50425215,13,772.75,11,1,70.25
50425215,15,234.4,5,1,46.88
50425215,22,346.14,6,1,57.69
50425215,31,79.73999999999998,6,1,13.29
50425215,101,224.14999999999998,5,1,44.83
50465519,3,54.32,4,1,13.58
50465519,14,26.5,2,1,13.25
50483312,1,24.150000000000002,3,1,8.05
50483312,15,5.89,1,1,5.89
50520919,1,25.12,4,1,6.28
50520919,11,35.92,4,1,8.98
50520919,216,174.23999999999998,6,1,29.04
50535851,1,35.2,4,1,8.8
50535851,10,61.389999999999986,7,1,8.77
50535851,11,188.87000000000003,11,1,17.17
50535851,15,20.3,7,1,2.9
50541312,1,260.7,11,1,23.7
50541312,11,175.56000000000003,11,1,15.96
50541312,22,92.15999999999998,9,1,10.24
50552616,10,36.36,4,1,9.09
50575055,1,362.43999999999994,17,1,21.32
50575055,11,140.76,9,1,15.64
50575055,30,98.2,5,1,19.64
50575055,108,96.0,8,1,12.0
50575055,112,198.8,8,1,24.85
50575055,124,64.08,8,1,8.01
50582515,1,36.28,4,1,9.07
50582515,10,38.36,4,1,9.59
50582515,11,70.65,5,1,14.13
50603628,1,78.36,6,1,13.06
50603628,11,228.61999999999998,7,1,32.66
50603628,22,253.68,7,1,36.24
50605310,1,1412.22,6,1,235.37
50605310,3,66.24,3,1,22.08
50605310,11,1525.36,8,1,190.67
50605310,22,442.32,4,1,110.58
50608611,1,40.92,4,1,10.23
50625710,1,422.0,8,1,52.75
50625710,2,112.15,5,1,22.43
50625710,216,80.72,4,1,20.18
50626210,268,2.22,1,1,2.22
50627128,1,55.5,6,1,9.25
50627128,2,44.1,6,1,7.35
50627128,11,110.55999999999999,8,1,13.82
50639150,1,418.7,10,1,41.87
50639150,11,1163.6,10,1,116.36
50639150,22,307.92,6,1,51.32
50641414,1,91.6,8,1,11.45
50641414,13,683.62,14,1,48.83
50641414,22,175.95000000000005,9,1,19.55
50659453,11,109.20000000000002,13,1,8.4
50659453,22,143.0,11,1,13.0
50665755,1,45.27,9,1,5.03
50665755,22,63.39999999999999,10,1,6.34
50745252,11,249.81000000000006,11,1,22.71
50745252,15,216.2,10,1,21.62
50745252,22,75.53999999999999,6,1,12.59
50751015,487,2.0,1,1,2.0
50768414,1,68.73,3,1,22.91
50768414,11,16.02,2,1,8.01
50768414,151,18.0,5,1,3.6
50793419,1,61.040000000000006,7,1,8.72
50805751,1,31.619999999999997,6,1,5.27
50805751,11,12.88,4,1,3.22
50827712,1,367.67999999999995,6,1,61.28
50827712,14,61.56,4,1,15.39
50827712,216,110.24,4,1,27.56
50895556,1,105.66,9,1,11.74
50895556,11,252.56,11,1,22.96
50895556,22,116.08,8,1,14.51
50911314,1,122.28,4,1,30.57
50911314,3,21.1,2,1,10.55
50911314,11,26.76,1,1,26.76
50911314,22,21.48,3,1,7.16
50915158,1,45.48,4,1,11.37
50915158,3,5.06,2,1,2.53
50915158,11,3.64,4,1,0.91
50922413,1,31.9,5,1,6.38
50927318,1,158.34,7,1,22.62
50927318,11,30.78,6,1,5.13
50927318,14,6.06,2,1,3.03
50935868,1,116.37,3,1,38.79
50935868,10,119.14999999999999,5,1,23.83
50935868,11,372.47,7,1,53.21
50935868,22,105.06,3,1,35.02
50938751,1,128.05,8,2,17.69
50938751,10,71.19,7,1,10.17
50938751,11,147.2,9,3,22.16
50938751,22,28.77,3,1,9.59
50942813,585,2.67,1,1,2.67
50999815,1,108.52999999999999,4,2,32.8
50999815,3,11.56,2,1,5.78
50999815,11,27.0,6,1,4.5
50999815,15,40.14,2,1,20.07
51055918,1,51.48,4,1,12.87
51055918,214,22.78,2,1,11.39
51102118,1,24.36,4,1,6.09
51102118,10,4.92,6,1,0.82
51102118,11,185.21999999999997,9,1,20.58
51111559,1,73.36,8,1,9.17
51142616,1,14.76,2,1,7.38
51142616,2,11.98,2,1,5.99
51142616,14,17.46,3,1,5.82
51175328,1,39.6,6,1,6.6
51175328,11,21.200000000000003,5,1,4.24
51205952,3,7.62,3,1,2.54
51231813,3,20.54,2,1,10.27
51231813,10,73.32000000000001,6,1,12.22
51231813,11,69.66,6,1,11.61
51237412,1,204.88,8,1,25.61
51237412,11,315.54,9,1,35.06
51237412,22,157.32,6,1,26.22
51254759,1,6.300000000000001,3,1,2.1
51254759,3,3.3000000000000003,3,1,1.1
51254759,11,28.23,3,1,9.41
51254759,30,15.5,2,1,7.75
51262859,1,26.9,5,1,5.38
51262859,10,34.75,5,1,6.95
51269012,1,102.96,6,1,17.16
51269012,10,17.88,4,1,4.47
51269012,15,75.78,6,1,12.63
51269055,1,72.66,6,1,12.11
51269055,2,32.15,5,1,6.43
51276914,1,31.29,7,1,4.47
51276914,11,44.459999999999994,9,1,4.94
51295218,1,23.12,4,1,5.78
51295218,11,107.04,6,1,17.84
51295218,15,23.14,2,1,11.57
51295218,30,34.769999999999996,3,1,11.59
51320018,11,4.62,3,1,1.54
51320018,15,50.45,5,1,10.09
51320255,1,64.67999999999999,6,1,10.78
51320255,15,19.950000000000003,3,1,6.65
51326768,1,102.42,3,1,34.14
51326768,7,8.46,2,1,4.23
51326768,11,436.3700000000001,11,1,39.67
51327055,1,68.75,5,1,13.75
51327055,11,233.12,8,1,29.14
51337255,1,78.23999999999998,6,1,13.04
51337255,11,95.6,8,1,11.95
51337255,22,17.19,3,1,5.73
51337255,214,1.3,2,1,0.65
51337328,1,9.0,1,1,9.0
51337328,11,10.0,1,1,10.0
51337328,22,5.0,1,1,5.0
51343816,1,87.57,7,1,12.51
51343816,11,125.20000000000002,8,1,15.65
51343816,152,1.1,2,1,0.55
51362055,1,24.240000000000002,6,1,4.04
51362055,10,115.92,9,1,12.88
51362055,11,585.31,11,1,53.21
51362055,22,82.44999999999999,5,1,16.49
51363450,1,37.53,2,2,19.53
51363450,10,29.580000000000002,6,3,8.91
51363450,11,19.06,4,2,7.0
51363450,22,14.3,3,3,7.0
51408012,1,3.0300000000000002,3,1,1.01
51408012,15,35.48,4,1,8.87
51492056,1,5.68,1,1,5.68
51492056,15,62.37,3,1,20.79
51502868,1,688.86,9,1,76.54
51502868,10,603.12,8,1,75.39
51502868,11,3842.24,16,1,240.14
51502868,22,600.3000000000001,9,1,66.7
51533968,1,24.35,5,1,4.87
51533968,11,86.02,8,2,11.86
51533968,583,1.34,1,1,1.34
51551214,580,2.11,1,1,2.11
51556054,1,12.450000000000001,3,1,4.15
51556054,15,8.2,4,1,2.05
51558359,1,23.6,4,1,5.9
51558359,3,60.989999999999995,3,1,20.33
51558359,11,196.55999999999997,7,1,28.08
51570251,1,19.42,2,1,9.71
51570553,1,60.21,3,1,20.07
51570553,11,320.53000000000003,7,1,45.79
51570553,30,12.96,3,1,4.32
51573552,3,33.36,4,1,8.34
51573552,10,58.45,7,1,8.35
51573552,11,103.80000000000001,5,1,20.76
51573552,15,6.06,2,1,3.03
51573552,22,61.31999999999999,7,1,8.76
51585356,3,7.5,2,1,3.75
51585755,1,79.83,9,1,8.87
51585755,15,22.52,4,1,5.63
51585755,16,60.84,6,1,10.14
51636651,11,180.35999999999999,3,1,60.12
51636651,22,137.83,7,1,19.69
51645057,1,13.559999999999999,3,1,4.52
51645057,11,17.76,4,1,4.44
51645057,15,29.96,4,1,7.49
51648250,1,129.14999999999998,5,1,25.83
51648250,3,51.57000000000001,3,1,17.19
51648250,11,613.6,10,1,61.36
51648250,22,294.79999999999995,10,1,29.48
51648250,30,35.05,5,1,7.01
51648250,151,273.9,11,1,24.9
51662458,1,30.089999999999996,3,1,10.03
51662458,11,41.339999999999996,6,1,6.89
51687213,1,1.92,1,1,1.92
51687213,210,6.44,2,1,3.22
51688414,1,763.88,13,1,58.76
51688414,11,289.44,8,1,36.18
51688414,112,198.85000000000002,5,1,39.77
51688414,120,93.36,4,1,23.34
51714210,1,77.42,7,1,11.06
51714210,3,21.4,4,1,5.35
51728459,1,17.76,6,1,2.96
51728459,3,27.7,5,1,5.54
51743210,1,252.0,7,1,36.0
51743210,3,10.5,3,1,3.5
51743210,701,2.79,1,1,2.79
51745353,11,17.56,4,1,4.39
51745752,1,15.09,3,1,5.03
51745752,15,45.24,4,1,11.31
51745957,1,24.21,3,1,8.07
51745957,15,57.05,5,1,11.41
51745957,22,15.600000000000001,3,1,5.2
51759656,11,142.65,15,1,9.51
51760557,1,106.68,6,1,17.78
51760557,11,41.04,4,1,10.26
51760557,22,23.4,4,1,5.85
51769619,1,16.5,1,1,16.5
51769619,10,8.5,1,1,8.5
51769619,31,7.75,1,1,7.75
51791428,1,9.3,2,1,4.65
51791428,11,92.08000000000001,8,1,11.51
51791428,22,60.07999999999999,8,1,7.51
51796055,1,39.18,6,1,6.53
51796055,216,45.15,5,1,9.03
51799259,1,27.18,3,1,9.06
51799259,3,10.9,2,1,5.45
51799259,10,28.14,3,1,9.38
51799259,14,20.31,3,1,6.77
51799259,16,10.56,4,1,2.64
51802756,1,5.84,2,1,2.92
51802756,251,11.3,1,1,11.3
51802756,257,3.75,1,1,3.75
51869818,583,24.07,3,2,10.7
51895258,1,824.1299999999999,9,1,91.57
51895258,3,111.8,4,1,27.95
51895258,11,569.73,7,1,81.39
51895258,15,65.9,5,1,13.18
51895258,22,190.26000000000002,6,1,31.71
51916611,1,89.82000000000001,6,1,14.97
51916611,4,10.56,6,1,1.76
51916611,11,137.60999999999996,9,1,15.29
51925815,1,33.599999999999994,6,1,5.6
51925815,3,20.099999999999998,5,1,4.02
51925815,11,53.34,6,1,8.89
51925815,14,22.44,4,1,5.61
51949811,1,167.60000000000002,5,1,33.52
51949811,3,20.52,3,1,6.84
51949811,11,78.41999999999999,6,1,13.07
51949811,216,208.45,5,1,41.69
51957210,1,21.35,7,1,3.05
51957210,11,133.84,7,1,19.12
51959353,1,226.64,8,1,28.33
51959353,10,21.9,5,1,4.38
51959353,11,67.26,6,1,11.21
51959353,30,4.98,2,1,2.49
51959353,216,20.549999999999997,3,1,6.85
51959353,280,3.68,4,1,0.92
51959353,968,19.46,1,1,19.46
51961919,1,23.86,2,1,11.93
51961919,15,13.620000000000001,3,1,4.54
51968212,1,11.94,2,1,5.97
51968212,15,9.5,2,1,4.75
51968212,210,3.82,2,1,1.91
51972511,1,82.10000000000001,5,1,16.42
51972511,3,12.120000000000001,3,1,4.04
51972511,11,1.8,2,1,0.9
51972511,30,76.39999999999999,5,1,15.28
51989619,10,22.950000000000003,3,1,7.65
51989619,11,107.88000000000001,6,1,17.98
51989619,22,16.799999999999997,3,1,5.6
51996313,1,2142.25,11,1,194.75
51996313,5,88.04,4,1,22.01
51996313,10,2048.04,12,1,170.67
51996313,11,6904.5,15,1,460.3
51996313,22,1426.5,10,1,142.65
51996313,583,86.32,2,1,43.16
52004616,1,117.41999999999999,6,1,19.57
52004616,10,30.24,4,1,7.56
52008417,1,333.12,8,1,41.64
52008417,11,1889.7599999999998,12,1,157.48
52008417,22,409.12,8,1,51.14
52008417,31,263.92,8,1,32.99
52008719,1,176.47,7,1,25.21
52008719,3,108.8,8,1,13.6
52008719,14,79.19999999999999,6,1,13.2
52035813,3,15.96,3,1,5.32
52035813,11,373.45,11,1,33.95
52035813,31,57.35,5,1,11.47
52094917,545,0.9550000000000001,5,5,0.3
52096715,1,138.84,6,1,23.14
52096715,11,224.91000000000003,9,1,24.99
52096715,22,107.52000000000001,6,1,17.92
52172918,11,7.4399999999999995,6,1,1.24
52186617,1,224.28000000000003,9,1,24.92
52186617,11,304.1000000000001,10,1,30.41
52186617,101,31.32,4,1,7.83
52204917,1,42.95,5,1,8.59
52204917,10,11.44,4,1,2.86
52204917,11,83.36999999999999,7,1,11.91
52204917,15,75.54,6,1,12.59
52204917,22,61.980000000000004,6,1,10.33
52205212,1,107.85,5,1,21.57
52205212,11,404.15999999999997,16,1,25.26
52218616,1,18.84,4,1,4.71
52218616,15,37.2,3,1,12.4
52221412,1,185.64000000000001,6,1,30.94
52221412,11,293.7,10,1,29.37
52221412,22,62.940000000000005,6,1,10.49
52227615,1,171.66000000000003,6,1,28.61
52246628,1,77.15,5,1,15.43
52246628,3,8.92,4,1,2.23
52246628,11,330.88000000000005,8,1,41.36
52246628,22,162.24,8,1,20.28
52275717,1,10.7,5,1,2.14
52275717,10,41.25,5,1,8.25
52275717,11,105.0,5,1,21.0
52280311,1,66.30000000000001,6,1,11.05
52280311,210,5.82,2,1,2.91
52283019,1,54.800000000000004,5,1,10.96
52283019,3,11.100000000000001,3,1,3.7
52283019,11,9.09,3,1,3.03
52303710,499,20.4,4,1,5.1
52303710,545,41.2,8,1,5.15
52303710,900,3.38,1,1,3.38
52316316,11,42.88000000000001,8,1,5.36
52316316,216,69.44,4,1,17.36
52350018,1,188.00000000000006,10,1,18.8
52350018,15,32.24,4,1,8.06
52350018,22,71.19,9,1,7.91
52395313,216,14.76,4,1,3.69
52399815,15,25.11,3,1,8.37
52400317,1,187.38,9,1,20.82
52400317,11,46.980000000000004,6,1,7.83
52400619,1,60.239999999999995,6,1,10.04
52400619,3,9.209999999999999,3,1,3.07
52400619,11,39.42,6,1,6.57
52400619,14,14.450000000000001,5,1,2.89
52401216,1,52.0,4,1,13.0
52401216,10,15.1,5,1,3.02
52401216,11,21.84,4,1,5.46
52407915,1,2791.25,11,1,253.75
52407915,3,169.28000000000003,8,1,21.16
52407915,5,9.96,1,1,9.96
52407915,11,527.4,12,1,43.95
52407915,13,1282.8400000000001,13,1,98.68
52407915,15,2075.8500000000004,9,1,230.65
52407915,101,488.8,8,1,61.1
52407915,108,152.39999999999998,3,1,50.8
52407915,160,2067.52,13,1,159.04
52407915,583,2836.99,13,1,218.23
52425719,1,15.36,3,1,5.12
52425719,3,7.42,2,1,3.71
52425719,11,75.67,7,1,10.81
52425719,703,5.36,2,1,2.68
52457017,1,108.41999999999999,6,1,18.07
52457017,10,7.26,2,1,3.63
52457017,11,96.88,7,1,13.84
52473713,1,19.53,3,1,6.51
52473713,15,49.230000000000004,3,1,16.41
52534011,1,289.87,7,1,41.41
52534011,10,224.91000000000003,9,1,24.99
52534011,11,393.0300000000001,9,1,43.67
52534011,22,146.0,8,1,18.25
52534011,102,159.39000000000001,7,1,22.77
52552915,545,0.7,4,3,0.3
52599628,1,492.00000000000006,10,1,49.2
52599628,11,377.82,9,1,41.98
52599628,108,23.52,4,1,5.88
52599628,160,194.88,7,1,27.84
52613310,310,0.86,1,1,0.86
52613310,497,2.26,1,1,2.26
52617014,1,310.40000000000003,8,1,38.8
52617014,15,77.0,4,1,19.25
52617014,216,22.6,4,1,5.65
52629314,1,54.2,5,1,10.84
52629314,3,9.72,3,1,3.24
52629314,10,14.76,3,1,4.92
52629314,11,81.12,6,1,13.52
52667216,497,6.2,2,2,6.0
52686415,1,100.68,4,1,25.17
52686415,11,151.74,2,1,75.87
52686415,22,50.400000000000006,3,1,16.8
52686415,101,116.83000000000001,7,1,16.69
52703328,1,37.62,3,1,12.54
52703328,11,11.76,1,1,11.76
52711150,1,65.68,8,1,8.21
52711150,11,138.33,9,1,15.37
52712955,1,296.3,10,1,29.63
52712955,11,287.56,13,1,22.12
52712955,108,74.05,5,1,14.81
52712955,112,71.76,6,1,11.96
52724910,1,413.19999999999993,8,1,51.65
52724910,15,50.97,3,1,16.99
52724910,216,79.24,4,1,19.81
52731968,1,537.6,12,1,44.8
52731968,2,187.92000000000002,8,1,23.49
52731968,10,553.8000000000001,13,1,42.6
52731968,11,488.0400000000001,12,1,40.67
52731968,15,64.1,10,1,6.41
52731968,30,108.39999999999999,5,1,21.68
52731968,101,88.65,3,1,29.55
52731968,113,43.36,2,1,21.68
52782511,1,11.32,1,1,11.32
52782511,3,21.419999999999998,3,1,7.14
52782511,210,9.1,1,1,9.1
52782511,216,109.76,4,1,27.44
52784115,1,400.89,7,1,57.27
52784115,11,321.12,8,1,40.14
52784115,22,136.44,4,1,34.11
52784115,160,262.78000000000003,7,1,37.54
52785111,1,244.96,8,1,30.62
